dataset,public_trajectory_id,original_trajectory_sha256,step_index,step_label,step_span_label,hard_negative,productive_iteration_flag,unproductive_cycle_flag,uncertain_flag,unresolved_flag,confidence
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,27,stagnant,unproductive_cycle,True,True,True,False,False,0.93
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,28,stagnant,unproductive_cycle,True,True,True,False,False,0.93
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,29,stagnant,unproductive_cycle,True,True,True,False,False,0.93
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,30,productive,unproductive_cycle,False,False,True,False,False,0.75
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,31,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,32,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,33,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,34,productive,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,35,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,36,productive,productive_iteration,True,True,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,37,productive,productive_iteration,True,True,True,False,False,0.75
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,38,productive,productive_iteration,True,True,True,False,False,0.75
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,39,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,40,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,41,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,42,productive,unproductive_cycle,True,True,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,43,stagnant,unproductive_cycle,True,True,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,44,productive,unproductive_cycle,True,True,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,45,productive,unproductive_cycle,True,True,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,46,productive,unproductive_cycle,True,True,True,False,False,0.7
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,47,stagnant,unproductive_cycle,True,True,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,48,stagnant,unproductive_cycle,True,True,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,49,productive,unproductive_cycle,True,True,True,False,False,0.8
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,50,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,51,productive,productive_iteration,False,True,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,52,productive,productive_iteration,False,True,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,53,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,54,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,55,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,56,productive,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,57,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,58,productive,productive_iteration,False,True,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,59,productive,productive_iteration,False,True,True,False,False,0.8
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,60,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,61,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,62,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,63,stagnant,unproductive_cycle,False,False,True,False,False,0.83
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,64,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,65,productive,productive_iteration,False,True,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,66,productive,productive_iteration,False,True,True,False,False,0.7
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,67,productive,productive_iteration,False,True,True,False,False,0.75
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,68,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,69,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,70,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,71,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,72,productive,unproductive_cycle,False,True,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,73,productive,unproductive_cycle,False,True,True,False,False,0.8
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,74,stagnant,unproductive_cycle,False,True,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,75,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,76,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,77,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000076,d3e1a6e71607fd23228a7f53b41e6b8809d1025f4f940e6d9bcd1cdf6288809d,78,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,0,productive,productive_iteration,True,True,False,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,1,productive,productive_iteration,True,True,False,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,2,productive,productive_iteration,True,True,False,False,False,0.88
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,3,productive,productive_iteration,True,True,False,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,4,productive,productive_iteration,True,True,False,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,5,productive,productive_iteration,True,True,False,False,False,0.88
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,6,productive,productive_iteration,True,True,False,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,7,productive,productive_iteration,True,True,False,False,False,0.88
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,8,productive,productive_iteration,True,True,False,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,9,productive,unproductive_cycle,True,True,True,False,False,0.8
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,10,productive,unproductive_cycle,True,True,True,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,11,productive,unproductive_cycle,True,True,True,False,False,0.88
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,12,stagnant,unproductive_cycle,True,True,True,False,False,0.8
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,13,stagnant,unproductive_cycle,True,True,True,False,False,0.93
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,14,stagnant,unproductive_cycle,True,True,True,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,15,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,16,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,17,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,18,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,19,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,20,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,21,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,22,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,23,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,24,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,25,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,26,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,27,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,28,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,29,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,30,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,31,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,32,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,33,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,34,stagnant,unproductive_cycle,False,False,True,False,False,0.75
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,35,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,36,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,37,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,38,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,39,stagnant,unproductive_cycle,False,False,True,False,False,0.75
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,40,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,41,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,42,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,43,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,44,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,45,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,46,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,47,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,48,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,49,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,50,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,51,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,52,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,53,stagnant,unproductive_cycle,False,False,True,False,False,0.93
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,54,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,55,stagnant,unproductive_cycle,False,False,True,False,False,0.88
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,56,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,57,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,58,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,59,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,60,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,61,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,62,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,63,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,64,stagnant,unproductive_cycle,False,False,True,False,False,0.8
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,65,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,66,stagnant,unproductive_cycle,False,False,True,False,False,0.68
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,67,stagnant,unproductive_cycle,False,False,True,False,False,0.83
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,68,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,69,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,70,stagnant,unproductive_cycle,False,False,True,False,False,0.95
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,71,stagnant,unproductive_cycle,False,False,True,False,False,0.68
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,72,stagnant,unproductive_cycle,False,False,True,False,False,0.85
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,73,stagnant,unproductive_cycle,False,False,True,False,False,0.9
Final500,Final500_T000077,7a4b5abc0ffdaa23b0d315f2618cf6d6fef83b0417ab305b4e5299a60a38ad50,74,stagnant,unproductive_cycle,False,False,True,False,False,0.8
